Site Pt                                         Abbrev,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
SFTC071019_33,TC2PR,1243553.988,2374045.11,10/7/19 11:22,0.000000,0.000688,0.088811,783.8,46.3,-2.429,0.003,0.387
SFTC071019_34,TC2PR,1243534.343,2374056.757,10/7/19 11:25,0.000000,0.001148,0.142079,784.2,46.4,-0.352,0.005,0.619
SFTC071019_35,TC2PR,1243552.419,2374103.937,10/7/19 11:27,0.000000,0.000000,0.110765,784.0,46.6,-0.379,-0.004,0.483
SFTC071019_36,TC2PR,1243544.618,2374183.122,10/7/19 11:31,0.000000,0.001605,0.049981,784.3,46.8,0,0.007,0.218
SFTC071019_37,TC2PR,1243508.312,2374103.323,10/7/19 11:33,0.000000,0.000000,0.053852,784.4,47.0,0,-0.005,0.235
SFTC071019_38,TC2PR,1243504.596,2374063.837,10/7/19 11:36,0.000000,0.000687,0.139249,784.2,47.1,0,0.003,0.608
SFTC071019_39,TC2PR,1243461.9,2374030.387,10/7/19 11:38,0.000000,0.000000,0.216309,784.0,47.2,-0.226,-0.005,0.945
SFTC071019_40,TC2PR,1243444.387,2374068.606,10/7/19 11:41,0.000000,0.000686,0.125168,784.0,47.3,0,0.003,0.547
SFTC071019_41,TC2PR,1243397.46,2374065.241,10/7/19 11:43,0.000000,0.000000,0.033398,784.0,47.4,-0.076,-0.002,0.146
SFTC071019_42,TC2PR,1243366.45,2374033.085,10/7/19 11:45,0.000000,0.000000,0.109311,784.0,47.5,-0.138,-0.002,0.478
SFTC071019_43,TC2PR,1243339.722,2374039.716,10/7/19 11:48,0.000000,0.000457,0.106365,784.2,47.5,-0.157,0.002,0.465
SFTC071019_44,TC2PR,1243406.592,2374094.869,10/7/19 11:50,0.000000,0.000457,0.167845,784.2,47.6,-0.447,0.002,0.734
SFTC071019_45,TC2PR,1243440.293,2374121.546,10/7/19 11:53,0.000000,0.000915,0.118223,784.2,47.6,0,0.004,0.517
SFTC071019_46,TC2PR,1243390.928,2374119.801,10/7/19 11:57,0.000000,0.000000,0.446652,784.3,47.6,-0.148,-0.002,1.953
SFTC071019_47,TC2PR,1243343.268,2374107.774,10/7/19 11:59,0.000000,0.000000,0.346894,784.2,47.6,-0.312,-0.005,1.517
SFTC071019_48,TC2PR,1243342.527,2374128.36,10/7/19 12:02,0.000000,0.000457,0.305427,784.0,47.6,0,0.002,1.336
SFTC071019_49,TC2PR,1243352.797,2374147.216,10/7/19 12:05,0.000000,0.000000,0.035901,784.2,47.6,0,-0.008,0.157
SFTC071019_50,TC2PR,1243364.286,2374147.72,10/7/19 12:07,0.000000,0.000229,0.032692,784.0,47.6,-0.593,0.001,0.143
SFTC071019_51,TC2PR,1243365.236,2374156.758,10/7/19 12:09,0.000000,0.000000,0.014860,784.0,47.6,-0.198,-0.002,0.065
SFTC071019_52,TC2PR,1243381.759,2374142.815,10/7/19 12:12,234.492700,0.000000,1.315667,784.0,47.6,1025.72,-0.004,5.755
SFTC071019_53,TC2PR,1243400.599,2374147.345,10/7/19 12:15,0.000000,0.000000,0.241644,784.0,47.6,-0.951,-0.009,1.057
SFTC071019_54,TC2PR,1243424.251,2374150.468,10/7/19 12:17,0.000000,0.002514,0.457312,784.0,47.7,0,0.011,2.001
SFTC071019_55,TC2PR,1243418.008,2374162.93,10/7/19 12:19,0.000000,0.001828,0.797610,784.0,47.7,-0.612,0.008,3.49
SFTC071019_56,TC2PR,1243446.203,2374150.394,10/7/19 12:22,0.000000,0.001371,0.320187,784.0,47.7,-0.302,0.006,1.401
SFTC071019_57,TC2PR,1243485.312,2374191.324,10/7/19 12:24,0.000000,0.001143,0.246354,784.2,47.8,-0.359,0.005,1.078
SFTC071019_58,TC2PR,1243436.137,2374178.309,10/7/19 12:28,4.773048,0.002514,0.808534,784.2,47.8,20.886,0.011,3.538
SFTC071019_59,TC2PR,1243403.457,2374185.696,10/7/19 12:30,0.000000,0.000000,0.024903,784.0,47.8,0,-0.005,0.109
SFTC071019_60,TC2PR,1243381.385,2374194.965,10/7/19 12:32,0.000000,0.000000,0.023073,783.9,47.8,0,-0.001,0.101
SFTC071019_61,TC2PR,1243367.9,2374192.142,10/7/19 12:35,0.000000,0.000000,0.025367,784.2,47.8,0,0,0.111
SFTC071019_62,TC2PR,1243372.47,2374179.383,10/7/19 12:37,0.000000,0.000228,0.013935,783.9,47.8,0,0.001,0.061
SFTC071019_63,TC2PR,1243371.375,2374164.953,10/7/19 12:40,6.350436,0.000000,0.673901,783.9,47.8,27.799,-0.003,2.95
SFTC071019_64,TC2PR,1243345.194,2374232.463,10/7/19 12:42,1.712385,0.000000,0.315974,784.0,47.8,7.495,-0.002,1.383
SFTC071019_65,TC2PR,1243359.736,2374268.797,10/7/19 12:45,0.000000,0.000000,0.106440,783.8,47.8,0,-0.005,0.466
SFTC071019_66,TC2PR,1243368.346,2374253.499,10/7/19 12:48,0.000000,0.000000,0.127911,783.8,47.8,0,-0.001,0.56
SFTC071019_67,TC2PR,1243393.887,2374233.978,10/7/19 12:50,0.000000,0.000000,0.523359,783.9,47.8,0,-0.002,2.291
SFTC071019_68,TC2PR,1243408.994,2374246.167,10/7/19 12:53,2.558998,0.000000,0.348601,783.9,47.8,11.202,-0.005,1.526
SFTC071019_69,TC2PR,1243428.588,2374240.185,10/7/19 12:55,0.000000,0.000228,0.343697,783.9,47.9,-0.896,0.001,1.505
SFTC071019_70,TC2PR,1243439.421,2374211.992,10/7/19 12:57,0.000000,0.000685,0.096144,783.9,47.9,0,0.003,0.421
SFTC071019_71,TC2PR,1243437.708,2373925.717,10/7/19 13:03,0.000000,0.000000,0.163618,783.8,48.1,0,-0.003,0.717
SFTC071019_72,TC2PR,1243480.781,2373881.118,10/7/19 13:05,0.000000,0.000000,0.000000,783.1,48.1,0,-0.009,-0.129
SFTC071019_73,TC2PR,1243443.186,2373802.834,10/7/19 13:07,0.000000,0.000000,0.061991,782.8,48.1,0,-0.005,0.272
SFTC071519_100,TC2PR,1242578.983,2373908.338,15-07-2019 11:51:29,0.000000,0.002302,0.246266,779.2,43.5,0,0.01,1.07
SFTC071519_101,TC2PR,1242582.535,2374078.868,15-07-2019 11:54:26,0.000000,0.000000,0.075031,779.7,43.7,-0.639,0,0.326
SFTC071519_102,TC2PR,1242783.349,2374075.913,15-07-2019 11:58:19,0.000000,0.003219,0.043913,779.6,44.0,0,0.014,0.191
SFTC071519_103,TC2PR,1242830.002,2373964.208,15-07-2019 12:01:38,0.000000,0.001838,0.199921,779.7,44.2,0,0.008,0.87
SFTC071519_104,TC2PR,1242979.238,2373972.838,15-07-2019 12:04:29,0.000000,0.001839,0.087104,780.3,44.4,0,0.008,0.379
SFTC071519_105,TC2PR,1242991.752,2374069.57,15-07-2019 12:07:10,0.000000,0.000000,0.088657,780.3,44.6,0,-0.001,0.386
SFTC071519_106,TC2PR,1243192.177,2373974.742,15-07-2019 12:15:31,0.000000,0.002292,0.302990,780.1,45.2,0,0.01,1.322
SFTC071519_107,TC2PR,1243273.449,2374048.896,15-07-2019 12:23:19,0.000000,0.000000,0.132569,780.3,45.6,-0.092,-0.002,0.579
SFTC071519_108,TC2PR,1243292.802,2374064.551,15-07-2019 12:25:40,0.000000,0.000687,0.000000,780.3,45.6,-0.089,0.003,-0.333
SFTC071519_109,TC2PR,1243307.125,2374087.941,15-07-2019 12:28:50,0.000000,0.000687,0.017625,780.3,45.7,0,0.003,0.077
SFTC071519_110,TC2PR,1243316.664,2374162.866,15-07-2019 12:32:40,0.000000,0.000000,0.135647,780.3,45.9,-0.211,-0.001,0.593
SFTC071519_111,TC2PR,1243316.771,2374150.615,15-07-2019 12:34:58,2.902795,0.000000,5.372480,780.3,46.0,12.694,0,23.494
SFTC071519_112,TC2PR,1243297.047,2374117.268,15-07-2019 12:37:32,0.000000,0.000000,0.277453,780.1,46.1,-5.207,-0.003,1.214
SFTC071519_113,TC2PR,1243288.89,2374106.965,15-07-2019 12:40:06,0.000000,0.000228,0.361102,780.1,46.3,0,0.001,1.581
SFTC071519_114,TC2PR,1243279.727,2374119.316,15-07-2019 12:42:39,0.000000,0.000000,0.134901,780.1,46.5,0,-0.001,0.591
SFTC071519_115,TC2PR,1243283.431,2374147.023,15-07-2019 12:46:53,0.000000,0.001368,0.330394,780.0,46.8,-0.795,0.006,1.449
SFTC071519_116,TC2PR,1243274.661,2374146.177,15-07-2019 12:49:48,2.431676,0.000000,0.262853,781.7,47.0,10.648,-0.003,1.151
SFTC071519_117,TC2PR,1243256.522,2374112.953,15-07-2019 12:53:24,0.000000,0.001366,0.305252,779.9,47.3,-6.34,0.006,1.341
SFTC071519_118,TC2PR,1243225.627,2374084.909,15-07-2019 12:56:10,0.000000,0.002047,0.248581,779.7,47.5,-0.426,0.009,1.093
SFTC071519_119,TC2PR,1243203.511,2374044.458,15-07-2019 12:59:19,0.000000,0.002956,0.617700,779.9,47.7,0,0.013,2.717
SFTC071519_120,TC2PR,1243167.082,2374029.749,15-07-2019 13:02:08,0.000000,0.000000,0.056364,779.9,47.8,-0.335,-0.001,0.248
SFTC071519_121,TC2PR,1243163.325,2374041.091,15-07-2019 13:04:40,0.000000,0.000000,0.007949,779.6,47.9,-0.467,-0.001,0.035
SFTC071519_122,TC2PR,1243163.238,2374094.23,15-07-2019 13:08:29,0.000000,0.000227,0.041541,779.2,47.9,0,0.001,0.183
SFTC071519_123,TC2PR,1243171.407,2374140.905,15-07-2019 13:10:57,0.000000,0.000454,0.068313,778.8,47.8,-0.052,0.002,0.301
SFTC071519_124,TC2PR,1243193.932,2374160.566,15-07-2019 13:13:22,0.000000,0.000227,0.097399,778.6,47.6,-0.297,0.001,0.429
SFTC071519_125,TC2PR,1243226.017,2374182.104,15-07-2019 13:16:12,0.000000,0.000000,0.180301,778.5,47.5,-0.577,-0.003,0.794
SFTC071519_126,TC2PR,1243261.428,2374192.059,15-07-2019 13:19:39,5.706873,0.000000,1.628197,778.9,47.3,25.103,-0.002,7.162
SFTC071519_127,TC2PR,1243284.659,2374202.236,15-07-2019 13:22:22,307.868700,0.000683,1.429214,779.0,47.1,1353.213,0.003,6.282
SFTC071519_128,TC2PR,1243290.209,2374211.806,15-07-2019 13:25:07,37.811580,0.000000,0.506789,779.3,47.0,166.082,-0.012,2.226
SFTC071519_129,TC2PR,1243234.802,2374227.523,15-07-2019 13:28:02,0.000000,0.000683,0.093572,779.3,47.0,-5.61,0.003,0.411
SFTC071519_130,TC2PR,1243223.052,2374253.862,15-07-2019 13:32:20,0.000000,0.000000,0.063235,778.6,47.0,-0.15,0,0.278
SFTC071519_131,TC2PR,1243249.182,2374269.866,15-07-2019 13:35:05,0.000000,0.000000,0.400204,778.1,46.9,0,-0.004,1.76
SFTC071519_132,TC2PR,1243206.38,2374345.691,15-07-2019 13:39:23,0.000000,0.000000,0.164702,778.2,46.8,0,-0.015,0.724
SFTC071519_133,TC2PR,1243259.173,2374346.93,15-07-2019 13:42:06,0.000000,0.000000,0.219424,778.4,46.7,0,-0.001,0.964
SFTC071519_134,TC2PR,1243277.123,2374353.235,15-07-2019 13:44:56,21.924980,0.001140,0.644604,779.0,46.5,96.189,0.005,2.828
SFTC071519_135,TC2PR,1243297.898,2374423.519,15-07-2019 13:47:50,0.000000,0.000684,0.199279,779.0,46.4,-57.033,0.003,0.874
SFTC071519_136,TC2PR,1243346.659,2374359.535,15-07-2019 13:50:54,0.000000,0.000000,0.518035,779.2,46.2,0,0,2.27
SFTC071519_137,TC2PR,1243361.271,2374448.056,15-07-2019 13:53:36,0.000000,0.000228,0.160523,779.4,46.1,0,0.001,0.703
SFTC071519_138,TC2PR,1243461.563,2374466.171,15-07-2019 13:56:25,0.000000,0.000000,0.080457,779.7,45.9,-0.09,-0.002,0.352
SFTC071519_139,TC2PR,1243542.791,2374577.275,15-07-2019 13:59:23,0.000000,0.000229,0.182732,779.9,45.8,0,0.001,0.799
SFTC071519_140,TC2PR,1243521.413,2374396.868,15-07-2019 14:02:14,0.000000,0.000458,0.124697,780.0,45.7,0,0.002,0.545
SFTC071519_141,TC2PR,1243465.601,2374350.782,15-07-2019 14:04:01,0.000000,0.000000,0.134983,779.7,45.6,0,0,0.59
SFTC071519_142,TC2PR,1243417.983,2374337.221,15-07-2019 14:05:36,0.000000,0.001602,0.960743,779.7,45.5,-0.001,0.007,4.198
SFTC071519_143,TC2PR,1243408.806,2374260.718,15-07-2019 14:07:18,0.000000,0.000000,0.396788,779.6,45.5,0,-0.007,1.734
SFTC071519_144,TC2PR,1243453.266,2374238.389,15-07-2019 14:08:59,0.000000,0.000229,0.419627,779.7,45.4,-0.322,0.001,1.833
SFTC071519_145,TC2PR,1243505.144,2374306.785,15-07-2019 14:11:13,0.000000,0.000000,0.049220,779.7,45.4,0,-0.007,0.215
SFTC071519_146,TC2PR,1243538.808,2374282.042,15-07-2019 14:13:00,0.000000,0.000918,0.161527,781.2,45.3,-0.15,0.004,0.704
SFTC071519_74,TC2PR,1243380.25,2373577.303,15-07-2019 10:23:11,0.000000,0.000000,0.043789,780.0,28.4,-13.308,-0.013,0.181
SFTC071519_75,TC2PR,1243413.546,2373561.522,15-07-2019 10:26:30,0.000000,0.001204,0.186449,780.0,29.7,0,0.005,0.774
SFTC071519_76,TC2PR,1243446.589,2373402.782,15-07-2019 10:29:21,0.000000,0.000000,0.000000,780.0,30.8,-0.456,0,-0.018
SFTC071519_77,TC2PR,1243422.218,2373408.658,15-07-2019 10:31:39,0.000000,0.003590,0.089508,779.8,31.6,0,0.015,0.374
SFTC071519_78,TC2PR,1243379.565,2373405.458,15-07-2019 10:35:38,0.000000,0.000953,0.056204,779.8,33.1,-0.293,0.004,0.236
SFTC071519_79,TC2PR,1243155.665,2373364.97,15-07-2019 10:39:47,0.000000,0.001187,0.176811,780.4,34.4,-0.001,0.005,0.745
SFTC071519_80,TC2PR,1243157.342,2373123.708,15-07-2019 10:43:07,0.000000,0.002364,0.226257,780.2,35.5,-1.605,0.01,0.957
SFTC071519_81,TC2PR,1243191.319,2372955.828,15-07-2019 10:46:24,0.000000,0.000000,0.041490,780.2,36.4,0,-0.001,0.176
SFTC071519_82,TC2PR,1243004.68,2372967.952,15-07-2019 10:50:35,0.000000,0.000000,0.010096,779.8,37.5,0,-0.001,0.043
SFTC071519_83,TC2PR,1242836.632,2372928.277,15-07-2019 10:54:48,0.000000,0.000468,0.132643,779.5,38.5,0,0.002,0.567
SFTC071519_84,TC2PR,1242843.415,2373135.574,15-07-2019 10:57:58,0.000000,0.001399,0.176012,778.3,39.1,0,0.006,0.755
SFTC071519_85,TC2PR,1242934.813,2373169.008,15-07-2019 11:00:56,0.000000,0.001165,0.097379,778.5,39.4,0,0.005,0.418
SFTC071519_86,TC2PR,1242731.496,2373361.918,15-07-2019 11:05:20,0.000000,0.000233,0.071913,778.7,39.8,0,0.001,0.309
SFTC071519_87,TC2PR,1242797.635,2373573.849,15-07-2019 11:08:52,0.000000,0.000000,0.077156,778.1,40.0,0,0,0.332
SFTC071519_88,TC2PR,1243058.431,2373391.472,15-07-2019 11:13:36,0.000000,0.000000,0.000000,779.0,40.3,0,-0.001,-0.045
SFTC071519_89,TC2PR,1243038.106,2373581.898,15-07-2019 11:17:08,0.000000,0.001861,0.158680,780.0,40.4,0,0.008,0.682
SFTC071519_90,TC2PR,1243161.382,2373552.51,15-07-2019 11:19:53,0.000000,0.002093,0.030235,780.2,40.6,-0.534,0.009,0.13
SFTC071519_91,TC2PR,1243256.872,2373576.38,15-07-2019 11:23:01,0.000000,0.000465,0.027651,780.2,40.9,-0.208,0.002,0.119
SFTC071519_92,TC2PR,1243270.41,2373669.44,15-07-2019 11:25:32,0.000000,0.000464,0.103320,780.1,41.1,-1.002,0.002,0.445
SFTC071519_93,TC2PR,1243163.146,2373692.227,15-07-2019 11:28:33,0.000000,0.001856,0.019253,780.1,41.4,0,0.008,0.083
SFTC071519_94,TC2PR,1243162.57,2373767.372,15-07-2019 11:31:23,0.000000,0.001391,0.265708,780.5,41.7,0,0.006,1.146
SFTC071519_95,TC2PR,1243169.832,2373877.011,15-07-2019 11:34:21,0.000000,0.003475,0.412081,780.5,42.0,0,0.015,1.779
SFTC071519_96,TC2PR,1242975.064,2373759.551,15-07-2019 11:39:15,0.000000,0.000000,0.110778,780.5,42.5,-0.139,-0.004,0.479
SFTC071519_97,TC2PR,1242878.248,2373762.412,15-07-2019 11:41:58,0.000000,0.000462,0.100936,780.0,42.7,0,0.002,0.437
SFTC071519_98,TC2PR,1242795.886,2373778.272,15-07-2019 11:44:38,0.000000,0.001846,0.087450,779.7,42.9,0,0.008,0.379
SFTC071519_99,TC2PR,1242606.266,2373722.929,15-07-2019 11:48:37,0.000000,0.000461,0.087829,779.7,43.2,0,0.002,0.381
SFTC073019_01,TC2PR,1243561.94,2370776.977,30-07-2019 10:10:08,3.628186,0.000000,2.292720,780.2,28.8,15.013,-0.003,9.487
SFTC073019_02,TC2PR,1243557.465,2370963.118,30-07-2019 10:13:53,0.000000,0.000241,0.239107,780.2,29.9,-0.001,0.001,0.993
SFTC073019_03,TC2PR,1243590.801,2370966.094,30-07-2019 10:16:25,0.000000,0.000000,0.221221,780.4,30.4,0,0,0.92
SFTC073019_04,TC2PR,1243595.932,2371099.193,30-07-2019 10:20:06,0.000000,0.000000,0.062396,780.4,31.0,0,0,0.26
SFTC073019_05,TC2PR,1243581.183,2371138.986,30-07-2019 10:22:51,0.000000,0.000719,0.433910,780.6,31.4,0,0.003,1.81
SFTC073019_06,TC2PR,1243551.186,2371134.598,30-07-2019 10:25:24,0.000000,0.000479,0.000000,780.9,31.7,0,0.002,-0.177
SFTC073019_07,TC2PR,1243572.459,2371194.485,30-07-2019 10:27:43,0.000000,0.000000,0.048330,780.6,32.0,0,0,0.202
SFTC073019_08,TC2PR,1243558.469,2371355.578,30-07-2019 10:30:37,0.000000,0.000239,0.100151,780.6,32.3,0,0.001,0.419
SFTC073019_09,TC2PR,1243542.188,2371563.431,30-07-2019 10:34:17,0.000000,0.000478,0.194838,780.8,32.7,0,0.002,0.816
SFTC073019_10,TC2PR,1243495.897,2371589.145,30-07-2019 10:36:51,0.000000,0.000239,0.437057,780.9,33.0,0,0.001,1.832
SFTC073019_11,TC2PR,1243497.021,2371667.655,30-07-2019 10:39:15,0.000000,0.000238,0.025275,781.0,33.2,0,0.001,0.106
SFTC073019_12,TC2PR,1243521.25,2371779.178,30-07-2019 10:42:35,0.000000,0.000238,0.046912,781.0,33.6,0,0.001,0.197
SFTC073019_13,TC2PR,1243448.306,2371979.87,30-07-2019 10:45:53,0.000000,0.000000,0.029749,781.3,33.9,0,0,0.125
SFTC073019_14,TC2PR,1243444.944,2372317.087,30-07-2019 10:51:09,0.000000,0.000713,0.070819,781.7,34.5,0,0.003,0.298
SFTC073019_15,TC2PR,1243472.285,2372334.571,30-07-2019 10:53:25,0.000000,0.000000,0.039199,781.7,34.6,-0.028,-0.002,0.165
SFTC073019_16,TC2PR,1243454.307,2372550.187,30-07-2019 10:56:30,0.000000,0.000000,0.064842,784.9,34.8,-0.467,-0.001,0.272
SFTC073019_17,TC2PR,1243423.692,2372564.869,30-07-2019 10:59:32,0.000000,0.000237,0.011383,781.3,35.0,-0.033,0.001,0.048
SFTC073019_18,TC2PR,1243413.487,2372784.763,30-07-2019 11:03:29,0.000000,0.000237,0.083640,781.4,35.3,-3.091,0.001,0.353
SFTC073019_19,TC2PR,1243434.756,2373172.774,30-07-2019 11:07:13,0.000000,0.000000,0.022020,781.6,35.6,0,-0.001,0.093
SFTC073019_20,TC2PR,1243185.229,2372716.652,30-07-2019 11:14:45,0.000000,0.000000,0.033810,782.0,36.2,0,0,0.143
SFTC073019_21,TC2PR,1242884.187,2372755.801,30-07-2019 11:22:10,0.000000,0.000000,0.096806,782.2,36.7,0,0,0.41
SFTC073019_22,TC2PR,1242775.37,2372741.978,30-07-2019 11:25:38,0.000000,0.000707,0.015326,781.6,36.9,0,0.003,0.065
SFTC073019_23,TC2PR,1242778.156,2372534.847,30-07-2019 11:29:43,0.000000,0.000000,0.019294,780.5,37.1,0,-0.001,0.082
SFTC073019_24,TC2PR,1242820.571,2372316.523,30-07-2019 11:33:24,0.000000,0.000000,0.006350,780.6,37.3,0,-0.001,0.027
SFTC073019_25,TC2PR,1242799.873,2372157.71,30-07-2019 11:36:23,0.000000,0.000470,0.028928,780.9,37.4,0,0.002,0.123
SFTC073019_26,TC2PR,1242795.853,2371996.552,30-07-2019 11:39:21,0.000000,0.000235,0.011528,781.4,37.5,-0.165,0.001,0.049
SFTC073019_27,TC2PR,1242996.745,2372156.922,30-07-2019 11:42:45,0.000000,0.001411,0.162760,781.7,37.7,0,0.006,0.692
SFTC073019_28,TC2PR,1242988.771,2372337.426,30-07-2019 11:45:39,0.000000,0.001176,0.059487,781.7,37.8,-1.225,0.005,0.253
SFTC073019_29,TC2PR,1242991.849,2372375.236,30-07-2019 11:47:57,0.000000,0.000941,0.243167,782.1,37.9,0,0.004,1.034
SFTC073019_30,TC2PR,1242953.041,2372495.953,30-07-2019 11:50:56,0.000000,0.000470,0.361271,782.2,38.1,-0.577,0.002,1.537
SFTC073019_31,TC2PR,1242950.313,2372506.865,30-07-2019 11:53:21,9.843369,0.000705,2.849977,782.0,38.2,41.902,0.003,12.132
SFTC073019_32,TC2PR,1242942.517,2372538.515,30-07-2019 11:56:06,4.581234,0.000704,1.645328,781.8,38.3,19.513,0.003,7.008
SFTC073019_33,TC2PR,1242908.539,2372561.569,30-07-2019 11:58:16,0.000000,0.000939,0.049754,782.0,38.5,-0.822,0.004,0.212
SFTC073019_34,TC2PR,1243152.538,2372529.582,30-07-2019 12:04:04,0.000000,0.000703,0.000000,781.8,38.9,-0.313,0.003,-0.002
SFTC073019_35,TC2PR,1243179.248,2372379.467,30-07-2019 12:06:54,0.000000,0.001171,0.091347,781.7,39.0,0,0.005,0.39
SFTC073019_36,TC2PR,1243395.366,2372574.542,30-07-2019 12:10:11,0.000000,0.000000,0.042367,781.7,39.2,-0.797,-0.001,0.181
SFTC073019_37,TC2PR,1243357.802,2372403.298,30-07-2019 12:13:28,0.000000,0.001637,0.084653,781.2,39.3,0,0.007,0.362
SFTC073019_38,TC2PR,1243438.475,2372315.911,30-07-2019 12:16:00,0.000000,0.000702,0.043966,781.5,39.4,0,0.003,0.188
SFTC073019_39,TC2PR,1243378.28,2372283.675,30-07-2019 12:18:31,0.000000,0.000000,0.131597,781.6,39.6,0,0,0.563
SFTC073019_40,TC2PR,1243395.022,2372240.926,30-07-2019 12:20:49,0.000000,0.001168,0.121289,781.7,39.7,0,0.005,0.519
SFTC073019_41,TC2PR,1243366.742,2372175.639,30-07-2019 12:23:09,0.000000,0.000000,0.737082,781.7,39.8,0,-0.002,3.155
SFTC073019_42,TC2PR,1243338.612,2372194.813,30-07-2019 12:25:16,0.000000,0.001168,0.047171,781.6,39.9,-0.341,0.005,0.202
SFTC073019_43,TC2PR,1243256.23,2372193.903,30-07-2019 12:28:38,0.000000,0.001634,0.318824,781.7,40.1,0,0.007,1.366
SFTC073019_44,TC2PR,1243218.213,2371976.593,30-07-2019 12:36:05,0.000000,0.001864,0.611736,781.7,40.7,0,0.008,2.626
SFTC073019_45,TC2PR,1243264.445,2371775.8,30-07-2019 12:39:21,0.000000,0.000000,0.026305,781.4,40.8,0,-0.003,0.113
SFTC073019_46,TC2PR,1243201.463,2371751.814,30-07-2019 12:41:57,1.453589,0.000233,1.675571,781.3,40.9,6.247,0.001,7.201
SFTC073019_47,TC2PR,1242907.242,2371964.021,30-07-2019 12:47:07,0.000000,0.001394,0.096167,781.2,41.4,-0.028,0.006,0.414
SFTC073019_48,TC2PR,1242973.616,2371747.282,30-07-2019 12:51:19,0.000000,0.002787,0.161398,781.5,41.6,-2.809,0.012,0.695
SFTC073019_49,TC2PR,1242938.78,2371585.616,30-07-2019 12:55:35,0.000000,0.000000,0.054276,781.3,41.9,0,-0.003,0.234
SFTC073019_50,TC2PR,1242993.944,2371441.841,30-07-2019 12:58:40,0.000000,0.000000,0.080831,780.9,42.2,0,-0.002,0.349
SFTC073019_51,TC2PR,1242963.604,2371200.393,30-07-2019 13:03:05,0.000000,0.000000,0.000000,780.6,42.5,0,-0.003,-0.001
SFTC073019_52,TC2PR,1243068.548,2371009.998,30-07-2019 13:06:43,0.000000,0.000000,0.083318,779.4,42.7,0,-0.003,0.361
SFTC073019_53,TC2PR,1243194.353,2370924.597,30-07-2019 13:10:23,0.000000,0.000000,0.067436,779.9,42.7,0,0,0.292
SFTC073019_54,TC2PR,1243158.008,2371253.456,30-07-2019 13:13:43,0.000000,0.002079,0.290661,780.5,42.8,-0.001,0.009,1.258
SFTC073019_55,TC2PR,1243215.318,2371371.867,30-07-2019 13:17:23,0.000000,0.001849,0.071884,780.8,42.8,0,0.008,0.311
SFTC073019_56,TC2PR,1243220.902,2371478.054,30-07-2019 13:19:45,0.000000,0.002310,0.353440,780.6,42.9,-0.812,0.01,1.53
SFTC073019_57,TC2PR,1243131.342,2371505.929,30-07-2019 13:22:15,0.251104,0.000000,0.650745,780.6,42.9,1.087,-0.002,2.817
SFTC073019_58,TC2PR,1243128.741,2371571.487,30-07-2019 13:25:11,0.000000,0.002078,0.214768,780.6,43.0,0,0.009,0.93
SFTC073019_59,TC2PR,1243369.348,2371561.277,30-07-2019 13:28:11,0.000000,0.000000,0.059312,780.6,43.2,-0.462,-0.002,0.257
SFTC073019_60,TC2PR,1243326.471,2371422.531,30-07-2019 13:31:37,0.000000,0.000000,0.035035,780.1,43.4,-0.5,-0.003,0.152
SFTC073019_61,TC2PR,1243362.482,2371246.796,30-07-2019 13:35:34,13.388550,0.000000,0.601055,779.9,43.6,58.138,-0.012,2.61
SFTC073019_62,TC2PR,1243369.626,2370948.891,30-07-2019 13:39:33,0.000000,0.001842,0.195903,780.1,43.8,0,0.008,0.851
SFTC073019_63,TC2PR,1243222.712,2370726.353,30-07-2019 13:43:03,0.000000,0.001610,0.118710,780.1,44.0,0,0.007,0.516
SFTC073019_64,TC2PR,1243346.012,2370750.117,30-07-2019 13:45:48,0.000000,0.001380,0.127846,779.7,44.0,0,0.006,0.556
SFTC073019_65,TC2PR,1243439.514,2370752.5,30-07-2019 13:48:41,0.000000,0.000000,0.255842,779.7,44.1,0,-0.002,1.113
SFTC073019_66,TC2PR,1243458.337,2370815.024,30-07-2019 13:51:00,0.450770,0.000000,0.229637,779.7,44.1,1.961,-0.003,0.999
SFTC073019_67,TC2PR,1243600.03,2370758.41,30-07-2019 13:54:26,0.000000,0.000000,0.017240,779.7,44.1,0,-0.003,0.075
SFTC073019_68,TC2PR,1243593.453,2370598.699,30-07-2019 13:56:57,0.000000,0.000000,0.036738,778.6,44.0,0,-0.004,0.16
SFTC073019_69,TC2PR,1243565.294,2370598.997,30-07-2019 13:59:07,0.000000,0.000000,0.023421,778.6,44.0,0,-0.001,0.102
SFTC073119_100,TC2PR,1243152.516,2375011.691,31-07-2019 11:01:05,1.679383,0.001412,0.962068,780.9,37.2,7.136,0.006,4.088
SFTC073119_101,TC2PR,1243273.759,2375034.318,31-07-2019 11:04:05,0.000000,0.000941,0.053872,781.1,37.4,-0.605,0.004,0.229
SFTC073119_102,TC2PR,1243374.982,2374972.194,31-07-2019 11:07:15,0.000000,0.000235,0.054785,781.2,37.6,-0.148,0.001,0.233
SFTC073119_103,TC2PR,1243422.665,2375036.362,31-07-2019 11:10:05,0.000000,0.000235,0.039496,781.6,37.8,-0.077,0.001,0.168
SFTC073119_104,TC2PR,1243454.711,2375102.251,31-07-2019 11:13:25,0.000000,0.002116,0.100398,782.2,38.0,0,0.009,0.427
