SitePt,Area,Northing,Easting,Date Time,CH4 Flux,H2S Flux,CO2 Flux,Pressure,Temp,CH4 Slope,H2S Slope,CO2 Slope
SFTCW062113_31,SFTCW,1243546.124,2374082.026,21-06-2013 12:18:38,0,0.000462313,0.19162868,777.4,41.4,0,0.002,0.828999996
SFTCW062113_32,SFTCW,1243495.671,2374085.721,21-06-2013 12:22:20,0,0,0.118776642,777.4,41.5,0,-0.002,0.513999999
SFTCW062113_33,SFTCW,1243454.712,2374051.706,21-06-2013 12:25:58,33.39968109,0.000692939,1.238975644,777.3,41.6,144.6000061,0.003,5.363999844
SFTCW062113_34,SFTCW,1243464.215,2374001.484,21-06-2013 12:29:27,0,0.001615832,0.047551628,777.3,41.8,0,0.007,0.206
SFTCW062113_35,SFTCW,1243407.237,2374036.677,21-06-2013 12:32:38,0,0.001845367,0.117642112,777.0,41.9,0,0.008,0.50999999
SFTCW062113_36,SFTCW,1243358.319,2374025.84,21-06-2013 12:35:49,14.6561718,0.001153502,0.906191528,777.1,41.9,63.52899933,0.005,3.927999973
SFTCW062113_37,SFTCW,1243338.934,2374024.649,21-06-2013 12:38:26,0,0.000691882,0.47347784,777.1,42.0,0,0.003,2.052999973
SFTCW062113_38,SFTCW,1243296.773,2374068.748,21-06-2013 12:41:57,0,0,0.168830782,777.4,42.1,0,0,0.731999993
SFTCW062113_39,SFTCW,1243335.558,2374095.273,21-06-2013 12:44:42,8.026963234,0.001153067,1.456554651,777.3,42.1,34.80699921,0.005,6.315999985
SFTCW062113_40,SFTCW,1243346.577,2374111.03,21-06-2013 12:48:19,2.064879417,0.001843848,3.507229805,777.1,42.2,8.958999634,0.008,15.21700001
SFTCW062113_41,SFTCW,1243379.82,2374139.577,21-06-2013 12:53:40,2413.309326,0.006914907,0,777.4,42.3,10470.0293,0.029999999,-0.006
SFTCW062113_42,SFTCW,1243390.866,2374137.514,21-06-2013 12:57:26,271.0480347,0.00230335,2.262349844,777.1,42.4,1176.755981,0.01,9.82199955
SFTCW062113_43,SFTCW,1243374.718,2374154.049,21-06-2013 13:02:08,0.298747301,0,0.205691084,777.6,42.6,1.297000051,0,0.893000007
SFTCW062113_44,SFTCW,1243373.47,2374162.908,21-06-2013 13:07:04,0.341888398,0,0.577483118,777.2,42.8,1.485999942,0,2.50999999
SFTCW062113_45,SFTCW,1243380.944,2374189.635,21-06-2013 13:11:28,0,0,0.281535774,777.1,43.1,-0.017999999,-0.002,1.225000024
SFTCW062113_46,SFTCW,1243366.578,2374230.561,21-06-2013 13:15:16,123.089386,0.000919246,1.288783431,777.3,43.2,535.6099854,0.004,5.607999802
SFTCW062113_47,SFTCW,1243355.357,2374245.46,21-06-2013 13:18:57,0.401658356,0.001837202,0.432201862,777.0,43.3,1.748999953,0.008,1.881999969
SFTCW062113_48,SFTCW,1243354.866,2374261.287,21-06-2013 13:21:23,0,0.004590373,0.882499278,776.8,43.4,0,0.02,3.845000029
SFTCW062113_49,SFTCW,1243405.444,2374245.738,21-06-2013 13:24:01,0.398369849,0.002065281,0.849289656,776.9,43.5,1.735999942,0.009,3.700999975
SFTCW062113_50,SFTCW,1243446.8,2374228.704,21-06-2013 13:27:36,3.398588181,0.000917731,0.762405217,777.0,43.6,14.81299973,0.004,3.322999954
SFTCW062113_51,SFTCW,1243496.325,2374192.881,21-06-2013 13:30:38,0,0.000917324,0.307991356,776.9,43.7,0,0.004,1.343000054
SFTCW062113_52,SFTCW,1243474.479,2374164.424,21-06-2013 13:33:57,0,0.006420065,0.475314081,777.0,43.8,0,0.028000001,2.072999954
SFTCW062113_53,SFTCW,1243448.279,2374136.621,21-06-2013 13:36:57,0,0.007565531,0.316147476,776.9,43.8,0,0.033,1.378999949
SFTCW062113_54,SFTCW,1243429.434,2374112.257,21-06-2013 13:39:47,0,0.004126122,0.377081692,776.8,43.8,0,0.017999999,1.644999981
SFTCW062113_55,SFTCW,1243409.861,2374082.163,21-06-2013 13:43:34,9.125977516,0.001145702,0.941309035,776.5,43.8,39.82699966,0.005,4.107999802
SFTCW062113_56,SFTCW,1243387.243,2374111.237,21-06-2013 13:46:18,538.8655396,0.00389416,4.924050331,776.5,43.9,2352.424072,0.017000001,21.49600029
SFTCW062113_57,SFTCW,1243206.016,2374045.458,21-06-2013 13:51:03,7.679512024,0.002290682,2.136290073,776.5,43.9,33.52500153,0.01,9.326000214
SFTCW062113_58,SFTCW,1243239.043,2374077.35,21-06-2013 13:54:03,0.53393513,0.000916627,0.963833034,776.8,43.9,2.329999924,0.004,4.205999851
SFTCW062113_59,SFTCW,1243270.65,2374103.346,21-06-2013 13:57:10,470.2851868,0.001831968,1.290850401,776.5,44.0,2053.683105,0.008,5.637000084
SFTCW062113_60,SFTCW,1243301.548,2374125.503,21-06-2013 14:00:44,15.15098381,0.002747439,3.18863225,776.6,44.1,66.17500305,0.012,13.92700005
SFTCW062113_61,SFTCW,1243331.553,2374129.224,21-06-2013 14:03:25,0,0.00137311,0.373943597,776.5,44.2,0,0.006,1.633999944
SFTCW062113_62,SFTCW,1243297.919,2374150.08,21-06-2013 14:06:57,0,0.00388953,0.989313364,776.8,44.4,0,0.017000001,4.323999882
SFTCW062113_63,SFTCW,1243286.747,2374146.946,21-06-2013 14:10:31,2.174221039,0.001828613,1.519120216,776.3,44.5,9.512000084,0.008,6.645999908
SFTCW062113_64,SFTCW,1243299.229,2374091.134,21-06-2013 14:16:12,0,0.002973664,0.358898342,777.6,44.8,0,0.013,1.569000006
SFTCW062113_65,SFTCW,1243176.34,2374023.684,21-06-2013 14:21:32,0,0.008220526,0.274474263,776.5,44.9,0,0.035999998,1.202000022
SFTCW062113_66,SFTCW,1243173.732,2374085.204,21-06-2013 14:26:31,0,0.00228348,0.070331179,776.5,44.9,0,0.01,0.307999998
SFTCW062113_67,SFTCW,1243191.575,2374119.688,21-06-2013 14:29:30,0,0.003877916,0.10333506,775.7,44.9,0,0.017000001,0.453000009
SFTCW062113_68,SFTCW,1243177.781,2374003.29,21-06-2013 14:34:29,0,0.008215699,0.476738781,775.8,44.8,0,0.035999998,2.088999987
SFTCW062113_69,SFTCW,1243158.797,2373957.549,21-06-2013 14:37:32,0,0.015767954,12.89955902,776.6,44.7,0,0.068999998,56.44800186
SFTCW062113_70,SFTCW,1243151.465,2373859.501,21-06-2013 14:41:15,0,0.010744485,0.307703763,776.4,44.5,0,0.046999998,1.345999956
SFTCW062113_71,SFTCW,1243145.742,2373762.609,21-06-2013 14:44:03,0,0.00754346,0.1378396,776.1,44.4,0,0.033,0.602999985
SFTCW062113_72,SFTCW,1243201.125,2373751.607,21-06-2013 14:47:01,0,0.005714743,0.164127409,776.1,44.4,0,0.025,0.717999995
SFTCW062113_73,SFTCW,1243264.862,2373666.533,21-06-2013 14:56:12,0,0.004579004,0.122259401,776.1,43.9,0,0.02,0.533999979
SFTCW062113_74,SFTCW,1243148.461,2373663.282,21-06-2013 15:03:38,0,0.013742141,0.327979118,775.9,43.7,0,0.059999999,1.432000041
SFTCW062113_75,SFTCW,1243266.647,2374260.83,21-06-2013 15:11:11,0,0.001833336,0.57245928,776.1,43.6,-0.228,0.008,2.497999907
SFTCW062113_76,SFTCW,1243265.741,2374359.676,21-06-2013 15:14:05,28.04677391,0.001373585,1.723620176,775.3,43.6,122.512001,0.006,7.528999805
SFTCW062113_77,SFTCW,1243356.048,2374364.643,21-06-2013 15:17:34,0,0.004348563,0.036848355,775.1,43.6,0,0.018999999,0.160999998
SFTCW062113_78,SFTCW,1243386.063,2374366.525,21-06-2013 15:20:16,0,0.001374471,0.245113954,775.8,43.6,0,0.006,1.070000052
SFTCW062113_79,SFTCW,1243464.703,2374365.044,21-06-2013 15:23:00,0,0.003894836,0.210550249,775.9,43.6,0,0.017000001,0.91900003
SFTCW062113_80,SFTCW,1243537.842,2374380.792,21-06-2013 15:26:01,0,0.001833573,0.102680072,776.2,43.6,0,0.008,0.448000014
SFTCW062113_81,SFTCW,1243557.454,2374267.72,21-06-2013 15:28:41,0,0.01008465,0.496668994,776.2,43.6,0,0.044,2.167000055
SFTCW062113_82,SFTCW,1243486.55,2374300.116,21-06-2013 15:31:21,0,0.004812508,0.172104448,776.1,43.6,0,0.021,0.750999987
SFTCW062113_83,SFTCW,1243558.575,2374165.169,21-06-2013 15:36:14,0,0.008706103,0.318689227,775.9,43.6,0,0.037999999,1.391000032
SFTCW062113_84,SFTCW,1243344.029,2373568.672,25-06-2013 10:16:18,0,0.005021921,0.194898382,777.4,30.9,-0.021,0.021,0.814999998
SFTCW062113_85,SFTCW,1243247.243,2373560.845,25-06-2013 10:22:47,0,0.005953791,0.174327001,777.5,32.2,0,0.025,0.731999993
SFTCW062113_86,SFTCW,1243145.845,2373549.115,25-06-2013 10:26:47,0,0.009982754,0.259313911,777.5,32.8,0,0.041999999,1.090999961
SFTCW062113_87,SFTCW,1242963.578,2373574.615,25-06-2013 10:32:49,0,0.004743167,0.080633849,777.3,33.4,0,0.02,0.340000004
SFTCW062113_88,SFTCW,1242762.217,2373557.948,25-06-2013 10:38:01,0,0.005678833,0.159480572,777.3,34.1,-0.012,0.024,0.674000025
SFTCW062113_89,SFTCW,1242558.94,2373747.104,25-06-2013 11:11:04,0,0.008191531,0.126149565,776.1,37.0,0,0.035,0.538999975
SFTCW062113_90,SFTCW,1242760.131,2373763.104,25-06-2013 11:15:33,0,0.00374325,0.208452195,776.8,37.4,0,0.016000001,0.890999973
SFTCW062113_91,SFTCW,1242964.709,2373751.176,25-06-2013 11:18:51,0,0.00958652,0.134211287,777.1,37.7,0,0.041000001,0.574000001
SFTCW062113_92,SFTCW,1242949.153,2373946.122,25-06-2013 11:22:12,0,0.006313886,0.130486995,777.7,37.9,0,0.027000001,0.558000028
SFTCW062113_93,SFTCW,1242739.465,2373958.68,25-06-2013 11:26:23,0,0.002570837,0.1369555,778.0,38.2,0,0.011,0.586000025
SFTCW062113_94,SFTCW,1242566.863,2373952.537,25-06-2013 11:29:41,0,0.006304162,0.132854372,778.0,38.5,0,0.027000001,0.569000006
SFTCW062113_95,SFTCW,1242558.409,2374155.777,25-06-2013 11:33:48,0,0.004894424,0.183191285,777.1,38.7,0,0.021,0.786000013
SFTCW062113_96,SFTCW,1242769.002,2374120.094,25-06-2013 11:37:54,0,0.00651752,0.111263365,776.6,38.9,0,0.028000001,0.477999985
SFTCW062113_97,SFTCW,1242972.567,2374114.598,25-06-2013 11:42:14,0,0.003260652,0.050773013,777.3,39.0,0,0.014,0.217999995
SFTCW062113_98,SFTCW,1243152.128,2374272.459,25-06-2013 11:47:17,0,0.003491319,0.067498833,777.3,39.2,0,0.015,0.289999992
SFTCW062113_99,SFTCW,1243041.193,2374255.787,25-06-2013 11:51:42,0,0.004186625,0.093501307,777.0,39.3,0,0.017999999,0.40200001
SFTCW062813_01,SFTCW,1243569.165,2373374.087,28-06-2013 12:15:13,0,0,0.098611988,781.9,27.2,0,-0.002,0.405000001
SFTCW062813_02,SFTCW,1243760.741,2373332.202,28-06-2013 12:21:24,0,0.005310728,0.973311603,781.9,29.8,0,0.022,4.032000065
SFTCW062813_03,SFTCW,1243856.745,2373335.496,28-06-2013 12:27:07,0,0,1.592327833,778.6,31.8,0,-0.001,6.668000221
SFTCW062813_04,SFTCW,1243881.242,2373390.919,28-06-2013 12:32:14,0,0.000949291,0.019697789,778.6,33.7,0,0.004,0.082999997
SFTCW062813_05,SFTCW,1243969.763,2373396.156,28-06-2013 12:36:56,0,0.002835111,0,778.9,35.2,0,0.012,-0.179000005
SFTCW062813_06,SFTCW,1243962.645,2373350.977,28-06-2013 12:41:33,0,0.000470022,0.309274495,777.8,36.4,0,0.002,1.315999985
SFTCW062813_07,SFTCW,1243931.139,2373309.342,28-06-2013 12:44:53,9.056277275,0.003513362,2.420940876,777.7,37.4,38.66500092,0.015,10.33600044
SFTCW062813_08,SFTCW,1244153.658,2373353.28,28-06-2013 12:52:35,0,0.002327845,0.010708089,777.4,39.2,-0.009,0.01,0.046
SFTCW062813_09,SFTCW,1244138.849,2373166.817,28-06-2013 12:58:19,1.155062199,0.00255083,0.365000606,777.4,40.4,4.980999947,0.011,1.574000001
SFTCW062813_10,SFTCW,1244303.417,2373312.282,28-06-2013 13:04:44,0,0.003457565,0.054629534,775.7,41.6,-0.041999999,0.015,0.237000003
SFTCW062813_11,SFTCW,1244306.851,2373162.174,28-06-2013 13:09:12,0,0.001377289,0.06083025,774.2,42.3,-0.045000002,0.006,0.264999986
SFTCW062813_12,SFTCW,1244329.307,2372992.186,28-06-2013 13:14:54,0,0.002977346,0.030689565,774.4,43.1,-0.082000002,0.013,0.134000003
SFTCW062813_13,SFTCW,1244147.763,2373000.156,28-06-2013 13:20:03,0,0.004115735,0.198012576,774.6,43.7,-0.291999996,0.017999999,0.865999997
SFTCW062813_14,SFTCW,1244141.258,2372785.967,28-06-2013 13:27:54,0,0.003879516,0.383387446,774.8,44.4,0,0.017000001,1.679999948
SFTCW062813_15,SFTCW,1244147.479,2372584.485,28-06-2013 13:35:25,0,0.004570161,0.228736565,776.8,44.8,0,0.02,1.001000047
SFTCW062813_16,SFTCW,1244123.556,2372357.405,28-06-2013 13:42:28,0,0.001371872,0.045271773,778.0,45.1,0,0.006,0.197999999
SFTCW062813_17,SFTCW,1244152.536,2372149.389,28-06-2013 13:47:40,0,0.005239327,0.087473981,775.6,45.3,0,0.023,0.384000003
SFTCW062813_18,SFTCW,1244318.475,2372161.57,28-06-2013 13:52:19,0.004096942,0.003641726,0.258562535,775.2,45.4,0.017999999,0.016000001,1.136000037
SFTCW062813_19,SFTCW,1243953.183,2372144.726,28-06-2013 13:58:41,0,0.006366557,0.304230481,774.9,45.6,-0.005,0.028000001,1.338000059
SFTCW062813_20,SFTCW,1243945.339,2372375.566,28-06-2013 14:03:34,0,0.005239501,0.07494764,776.6,45.7,-0.007,0.023,0.328999996
SFTCW062813_21,SFTCW,1243972.051,2372500.29,28-06-2013 14:08:32,0,0.005691858,0.331266135,776.4,45.8,-0.003,0.025,1.455000043
SFTCW062813_22,SFTCW,1243995.288,2372711.122,28-06-2013 14:14:50,0,0.004556749,0.582352579,777.2,45.9,-0.044,0.02,2.555999994
SFTCW062813_23,SFTCW,1243942.019,2372748.755,28-06-2013 14:21:29,0,0.00295927,0.023901794,777.0,46.1,-0.059,0.013,0.104999997
SFTCW062813_24,SFTCW,1243986.437,2372943.386,28-06-2013 14:27:26,0,0.004777632,0.417701542,776.8,46.2,0,0.021,1.835999966
SFTCW062813_25,SFTCW,1243943.116,2373151.85,28-06-2013 14:32:43,0,0.003179523,0.057004306,775.2,46.1,0,0.014,0.250999987
SFTCW062813_26,SFTCW,1243740.087,2373156.856,28-06-2013 14:38:00,0,0.002957479,0.345797509,775.8,45.8,0,0.013,1.519999981
SFTCW062813_27,SFTCW,1243758.113,2372964.993,28-06-2013 14:48:41,0,0.00342728,0.056435879,777.7,45.2,0,0.015,0.246999994
SFTCW062813_28,SFTCW,1243763.693,2372810.287,28-06-2013 14:52:50,0,0.003653623,0.152767107,777.0,45.1,0,0.016000001,0.66900003
SFTCW062813_29,SFTCW,1243542.19,2372786.874,28-06-2013 14:58:29,0,0.002741784,0.102588415,777.2,45.0,-0.003,0.012,0.449000001
SFTCW062813_30,SFTCW,1243494.633,2372341.708,28-06-2013 15:06:45,0,0.005726749,0.170198962,779.2,45.0,0,0.025,0.742999971
SFTCW062813_31,SFTCW,1243557.251,2373171.988,28-06-2013 15:14:24,0,0.002752014,0.145168766,780.1,45.0,0,0.012,0.633000016
VP061813_01,VP,1244292.427,2352747.607,18-06-2013 11:43:26,0,0,0.03481932,755.8,39.5,0,-0.025,0.153999999
VP061813_02,VP,1244355.328,2352533.687,18-06-2013 11:51:02,0,0,0.032751199,756.0,39.9,0,-0.005,0.144999996
VP061813_03,VP,1244550.554,2352564.514,18-06-2013 11:55:26,0,0.000900825,0.085803628,754.5,40.2,0,0.004,0.381000012
VP061813_04,VP,1244547.407,2352763.919,18-06-2013 11:59:24,0,0.000224872,0.071284324,754.1,40.5,0,0.001,0.317000002
VP061813_05,VP,1244555.42,2352369.514,18-06-2013 12:06:38,0,0,0.086100601,754.6,40.8,0,-0.002,0.382999986
VP061813_06,VP,1244346.38,2352345.003,18-06-2013 12:10:43,0,0,0.125220269,752.4,41.0,0,-0.006,0.559000015
VP061813_07,VP,1244133.785,2352347.982,18-06-2013 12:14:45,0,0,0.102107719,754.0,41.1,0,-0.003,0.455000013
VP061813_08,VP,1244139.367,2352554.269,18-06-2013 12:20:23,0,0,0.019542528,755.2,41.3,0,0,0.086999997
VP061813_09,VP,1244152.317,2352768.083,18-06-2013 12:25:27,0,0.000674165,0,756.0,41.5,0,0.003,-0.071000002
VP061813_10,VP,1243737.562,2352732.109,18-06-2013 12:32:47,0,0.000224656,0,756.5,41.8,0,0.001,-0.055
VP061813_100,VP,1243153.354,2349984.058,19-06-2013 14:45:02,0,0.001776087,0.182936937,755.9,45.3,0,0.008,0.824000001
VP061813_101,VP,1243224.019,2349788.933,19-06-2013 14:50:45,0,0.00222088,0.086836398,756.4,45.4,0,0.01,0.391000003
VP061813_102,VP,1243152.344,2349823.964,19-06-2013 14:53:54,1.362568021,0.000887956,1.403413892,756.3,45.5,6.138000011,0.004,6.322000027
VP061813_103,VP,1243133.855,2349777.406,19-06-2013 14:57:05,0,0.002886238,0.609218121,756.4,45.5,0,0.013,2.743999958
VP061813_104,VP,1242942.322,2349618.566,19-06-2013 15:02:20,0,0.002220183,0.025754118,756.4,45.5,0,0.01,0.115999997
VP061813_105,VP,1243125.576,2349590.264,19-06-2013 15:06:57,0,0.001331119,0.005102621,755.6,45.4,0,0.006,0.023
VP061813_106,VP,1242945.93,2349783.792,19-06-2013 15:11:20,0,0.001553459,0.364397138,755.6,45.3,0,0.007,1.64199996
VP061813_107,VP,1242966.792,2349952.369,19-06-2013 15:15:21,0,0.001780551,0.259292752,757.8,45.3,0,0.008,1.164999962
VP061813_108,VP,1242935.287,2350145.737,19-06-2013 15:19:35,0,0.00400624,0.185177311,757.8,45.3,0,0.017999999,0.832000017
VP061813_109,VP,1242716.691,2350148.357,19-06-2013 15:24:40,0,0.002895687,0.310952187,758.4,45.3,0,0.013,1.396000028
VP061813_11,VP,1243718.117,2352976.339,18-06-2013 12:39:44,0,0.001350749,0.444621503,758.8,42.1,0,0.006,1.975000024
VP061813_110,VP,1242725.053,2349976.82,19-06-2013 15:28:55,0,0.003123366,0.144344121,759.6,45.3,0,0.014,0.647000015
VP061813_111,VP,1242760.111,2350003.853,19-06-2013 15:32:28,6.003657341,0,3.167122126,759.5,45.3,26.91399956,-0.004,14.19799995
VP061813_112,VP,1242751.318,2349754.099,19-06-2013 15:39:47,0,0.001338057,0,759.3,45.3,0,0.006,-2.244999886
VP061813_113,VP,1242548.262,2349785.145,19-06-2013 15:44:21,0,0.002225577,0.117733039,758.0,45.4,0,0.01,0.528999984
VP061813_114,VP,1242554.559,2349947.455,19-06-2013 15:48:45,0,0.003122227,0.121097811,759.8,45.5,0,0.014,0.542999983
VP061813_115,VP,1242528.587,2350172.711,19-06-2013 15:53:57,0,0.002231336,0.05399834,760.2,45.5,0,0.01,0.241999999
VP061813_116,S17,1240798.27,2341097.528,20-06-2013 12:29:26,0,0,0,763.5,29.8,0,-0.003,-0.145999998
VP061813_117,S17,1240796.386,2341049.775,20-06-2013 12:35:22,0,0.002103393,0,763.5,32.4,0,0.009,-0.034000002
VP061813_118,S17,1240800.729,2340999.407,20-06-2013 12:38:44,0,0.001395678,0.287975013,762.9,33.6,0,0.006,1.238000035
VP061813_119,S17,1240846.255,2341000.323,20-06-2013 12:44:56,0,,,762.6,35.3,0,,
VP061813_12,VP,1243772.259,2353155.965,18-06-2013 12:47:00,0,0.000225279,0,759.8,42.3,0,0.001,-0.023
VP061813_120,S17,1240862.297,2341024.381,20-06-2013 12:48:07,61.47274017,0.000921116,12.97253513,761.4,36.1,266.9490051,0.004,56.33399963
VP061813_121,S17,1240851.772,2341045.766,20-06-2013 12:51:06,0.311858267,0.000459968,0.559091091,761.9,36.7,1.355999947,0.002,2.430999994
VP061813_122,S17,1240855.826,2341099.409,20-06-2013 12:55:50,0,0.000458783,0.185807288,761.9,37.5,0,0.002,0.810000002
VP061813_123,S17,1240903.33,2341097.488,20-06-2013 12:58:43,0,0,0.155847117,762.2,37.9,0,0,0.680000007
VP061813_124,S17,1240899.39,2341047.162,20-06-2013 13:02:46,0,0.001372474,0.166755602,762.2,38.5,0,0.006,0.728999972
VP061813_125,S17,1240898.103,2340994.263,20-06-2013 13:08:01,0,0.000912386,0.034670662,761.5,39.1,0,0.004,0.151999995
VP061813_13,VP,1243747.695,2353368.773,18-06-2013 12:55:58,0,0.000225587,0.000225587,760.6,42.2,0,0.001,0.001
VP061813_14,VP,1243546.407,2353373.212,18-06-2013 13:00:53,0,0.000225006,0.201155469,758.4,42.1,0,0.001,0.893999994
VP061813_15,VP,1243564.57,2353147.712,18-06-2013 13:09:05,0,0.000451223,0.070390865,760.2,42.0,0,0.002,0.312000006
VP061813_16,VP,1243485.538,2353003.299,18-06-2013 13:15:39,1.207528353,0,0.780450821,761.8,42.0,5.34100008,0,3.451999903
VP061813_17,VP,1243545.454,2352990.323,18-06-2013 13:19:19,0,0.001127849,0.330008686,760.3,42.1,0,0.005,1.463000059
VP061813_18,VP,1243549.404,2352789.249,18-06-2013 13:23:26,0,0.000450724,0.249926612,759.6,42.1,0,0.002,1.108999968
VP061813_19,VP,1243547.469,2352511.248,18-06-2013 13:29:49,0,0.000225332,0,759.5,42.1,0,0.001,-0.568000019
VP061813_20,VP,1243553.154,2352355.362,18-06-2013 13:36:39,0,0.002027567,0.020726245,759.1,42.0,0,0.009,0.092
VP061813_21,VP,1243335.078,2352316.943,18-06-2013 13:42:21,0,0.000676159,0.172195256,759.2,41.9,0,0.003,0.763999999
VP061813_22,VP,1243355.262,2352518.668,18-06-2013 13:48:47,0,0.000678067,0.037519693,761.1,41.8,0,0.003,0.165999994
VP061813_23,VP,1243358.668,2352761.536,18-06-2013 13:55:00,0,0.000225594,0.143477947,759.9,41.9,0,0.001,0.635999978
VP061813_24,VP,1243338.94,2352976.689,18-06-2013 14:00:08,0,0.000903802,0.772298872,761.1,41.9,0,0.004,3.417999983
VP061813_25,VP,1243380.269,2353168.832,18-06-2013 14:06:31,0,0.000225802,0,760.6,41.9,0,0.001,-1.763000011
VP061813_26,VP,1243336.493,2353364.459,18-06-2013 14:13:12,0,0.000678705,0,762.3,42.0,0,0.003,-0.829999983
VP061813_27,VP,1243147.064,2352962.095,18-06-2013 14:27:52,0,0.001129481,0.108204268,761.4,42.1,0,0.005,0.479000002
VP061813_28,VP,1243136.956,2352833.098,18-06-2013 14:31:19,0,0.001807546,0.185951233,761.8,42.2,0,0.008,0.823000014
VP061813_29,VP,1243115.458,2352570.379,18-06-2013 14:36:51,0,0.006561813,0.021948136,762.9,42.2,0,0.028999999,0.097000003
VP061813_30,VP,1243142.66,2352356.952,18-06-2013 14:42:18,0,0.000903012,0.217174351,761.4,42.3,0,0.004,0.962000012
VP061813_31,VP,1243135.951,2352281.752,18-06-2013 14:48:55,0,0.001580185,0.398432344,761.6,42.4,0,0.007,1.764999986
VP061813_32,VP,1242943.003,2352389.772,18-06-2013 14:53:21,0,0.001579269,0.067908585,761.4,42.5,0,0.007,0.300999999
VP061813_33,VP,1242944.024,2352545.023,18-06-2013 14:57:18,0,0.000451847,0.294604331,762.7,42.6,0,0.002,1.30400002
VP061813_34,VP,1242964.815,2352749.616,18-06-2013 15:02:54,0,0.001354934,0.393156826,762.6,42.7,0,0.006,1.741000056
VP061813_35,VP,1242925.646,2352948.043,18-06-2013 15:09:40,0,0.000452568,0,764.4,42.8,0,0.002,-0.07
VP061813_36,VP,1242707.927,2352957.065,18-06-2013 15:13:45,0,0.001355038,0.098466121,762.9,42.8,-0.01,0.006,0.43599999
VP061813_37,VP,1242760.852,2352777.63,18-06-2013 15:18:05,0,0,0.058833782,764.4,42.8,0,0,0.25999999
VP061813_38,VP,1242765.355,2352571.043,18-06-2013 15:22:10,0,0.001359301,0,765.3,42.8,0,0.006,-0.067000002
VP061813_39,VP,1242755.627,2352392.293,18-06-2013 15:27:48,0,0.000452424,0.033931829,764.4,42.9,0,0.002,0.150000006
VP061813_40,VP,1242549.254,2352358.573,18-06-2013 15:31:48,0,0.000903734,0.008133607,763.7,43.0,0,0.004,0.035999998
VP061813_41,VP,1242577.01,2352551.813,18-06-2013 15:35:54,0,0.002034888,0.18675752,764.5,43.1,0,0.009,0.825999975
VP061813_42,VP,1242541.958,2352754.313,18-06-2013 15:40:53,0,0.004076165,0.149459377,765.7,43.1,0,0.017999999,0.660000026
VP061813_43,VP,1242540.566,2352968.432,18-06-2013 15:45:07,0,0.001132144,0.03826645,766.1,43.3,0,0.005,0.169
VP061813_44,VP,1243926.512,2351150.369,19-06-2013 09:59:38,0,0,0.173232064,753.1,25.3,0,-0.004,0.734000027
VP061813_45,VP,1244133.028,2351143.146,19-06-2013 10:04:57,0,0.002110524,0.124520898,752.8,27.1,0,0.009,0.531000018
VP061813_46,VP,1244337.791,2351183.903,19-06-2013 10:10:37,0,0.000464692,0.123375744,750.1,28.8,0,0.002,0.531000018
VP061813_47,VP,1244144.791,2350952.402,19-06-2013 10:16:01,0,0.000230994,0.105333425,748.7,30.0,0,0.001,0.456
VP061813_48,VP,1244134.424,2350741.885,19-06-2013 10:20:33,0,0.002081232,0.151698679,751.5,30.8,0,0.009,0.656000018
VP061813_49,VP,1244137.904,2350575.417,19-06-2013 10:23:57,0,0.000922924,0.011536549,751.3,31.4,0,0.004,0.050000001
VP061813_50,VP,1244113.312,2350351.098,19-06-2013 10:30:24,0,0,0.122931346,750.9,32.5,0,0,0.535000026
VP061813_51,VP,1244143.535,2350203.23,19-06-2013 10:34:05,0,0.000228765,0.235856384,749.3,33.2,0,0.001,1.031000018
VP061813_52,VP,1244132.085,2349970.851,19-06-2013 10:39:22,0,0.00022796,0.005698988,749.1,34.2,0,0.001,0.025
VP061813_53,VP,1244144.826,2349766.31,19-06-2013 10:46:19,0,0.000226904,0.044019371,748.3,35.3,0,0.001,0.194000006
VP061813_54,VP,1244167.392,2349749.804,19-06-2013 10:51:33,0,0.000679534,1.02677536,748.7,36.0,-0.022,0.003,4.532999992
VP061813_55,VP,1244202.979,2349769.697,19-06-2013 10:54:46,3.867765665,0.000452291,4.242940903,748.7,36.5,17.10300064,0.002,18.76199913
VP061813_56,VP,1244325.529,2349946.2,19-06-2013 11:02:02,0,0.000675439,0.171336487,747.8,37.5,0,0.003,0.760999978
VP061813_57,VP,1244321.402,2349748.635,19-06-2013 11:07:34,0,0.004040497,0.22739023,747.0,38.1,0,0.017999999,1.013000011
VP061813_58,VP,1244311.613,2349584.254,19-06-2013 11:12:05,0,0.000449004,0.019980686,748.3,38.6,0,0.002,0.089000002
VP061813_59,VP,1244130.629,2349584.205,19-06-2013 11:16:15,0,0.001345826,0.020187387,748.6,39.0,0,0.006,0.090000004
VP061813_60,VP,1244117.869,2349691.164,19-06-2013 11:20:19,0,0.000448896,0.13624002,749.8,39.3,0,0.002,0.606999993
VP061813_61,VP,1243953.265,2349562.001,19-06-2013 11:24:19,0,0.003588873,0.222958744,749.8,39.5,0,0.016000001,0.994000018
VP061813_62,VP,1243947.629,2349374.604,19-06-2013 11:28:38,0,0.000898487,0.16869083,751.1,39.6,0,0.004,0.750999987
VP061813_63,VP,1243963.88,2349184.278,19-06-2013 11:33:13,0,0.001121045,0.548863828,750.2,39.8,0,0.005,2.447999954
VP061813_64,VP,1243923.723,2348931.584,19-06-2013 11:42:40,0,0.001120329,0.116514266,750.2,40.0,0,0.005,0.519999981
